49.82165	50
50.0878	50
Check Returns True
50.22087	80
50.2874	80
50.35394	80
50.48701	80
50.75315	80
50.88623	80
51.0193	80
51.15237	80
51.28544	80
51.35198	80
51.48505	80
51.55159	80
51.61812	80
51.75119	80
51.88427	80
51.9508	80
52.01734	80
52.35002	80
52.41655	80
52.61616	80
52.74923	80
52.88231	80
52.94884	80
53.08191	80
53.21498	80
53.34806	80
53.41459	80
53.54773	80
53.61434	80
53.74756	80
53.88078	80
53.94738	80
54.0806	80
54.14723	80
54.28051	80
54.34716	80
54.48044	80
54.61377	80
54.68044	80
54.81377	80
54.88044	80
55.01377	80
55.1471	80
55.21376	80
55.3471	80
55.41376	80
55.54709	80
55.61376	80
55.81376	80
55.94709	80
56.01375	80
56.14708	80
56.21375	80
56.48041	80
56.61374	80
56.68041	80
56.81374	80
56.88041	80
57.14707	80
57.34706	80
57.41373	80
57.54706	80
57.68039	80
57.81372	80
57.88039	80
58.08044	80
58.21385	80
58.41396	80
58.48067	80
58.54737	80
58.61407	80
58.74751	80
58.881	80
59.14806	80
59.28163	80
59.34842	80
59.41522	80
59.54881	80
59.88275	80
60.08302	80
60.34988	80
60.48321	80
60.61644	80
60.68302	80
60.74957	80
60.8826	80
60.94909	80
61.01553	80
61.14832	80
61.21467	80
61.28098	80
61.41351	80
61.54588	80
61.8764	80
61.9423	80
62.00814	80
62.1397	80
62.20541	80
62.53349	80
62.66418	80
62.72942	80
62.85971	80
63.05484	80
63.18446	80
63.31386	80
63.37844	80
63.50735	80
63.70034	80
63.82843	80
63.89236	80
64.01996	80
64.14731	80
64.40149	80
64.46494	80
64.59185	80
64.6553	80
64.78221	80
65.03603	80
65.09948	80
65.22639	80
65.28984	80
65.41675	80
65.67056	80
65.73402	80
65.86092	80
65.92438	80
66.05128	80
66.3051	80
66.43201	80
66.49546	80
66.62237	80
66.68582	80
67.00309	80
67.06654	80
67.13	80
67.2569	80
67.38381	80
67.63763	80
67.82799	80
67.9549	80
68.08217	80
68.20908	80
68.27238	80
68.3987	80
68.46172	80
68.58745	80
68.77559	80
68.90028	80
68.96246	80
69.08652	80
69.14838	80
69.45692	80
69.51812	80
69.64019	80
69.70105	80
69.82242	80
70.12492	80
70.24509	80
70.36494	80
70.54462	80
70.7247	80
70.90545	80
71.0266	80
71.14817	80
71.27026	80
71.39274	80
71.45415	80
71.57735	80
71.7009	80
71.82493	80
71.94929	80
72.01163	80
72.13665	80
72.26199	80
72.38766	80
72.4507	80
72.5771	80
72.7038	80
72.8308	80
73.02177	80
73.08568	80
73.21378	80
73.34213	80
73.40644	80
73.59978	80
73.72908	80
73.79384	80
73.92357	80
73.98853	80
74.24882	80
74.3141	80
74.44487	80
74.51034	80
74.64144	80
74.90398	80
74.9698	80
75.10157	80
75.23351	80
75.43166	80
75.63017	80
75.69643	80
75.82908	80
75.89545	80
76.02827	80
76.16118	80
76.29419	80
76.36073	80
76.49388	80
76.56048	80
76.69372	80
76.96029	80
77.09365	80
77.16035	80
77.29374	80
77.42715	80
77.62726	80
77.76064	80
77.82732	80
77.96065	80
78.0273	80
78.2272	80
78.36037	80
78.42692	80
78.55996	80
78.69294	80
78.8923	80
78.95866	80
79.09129	80
79.15755	80
79.28996	80
79.48843	80
79.62048	80
79.75239	80
79.81834	80
80.01621	80
Check Returns True
80.28004	110
80.34599	110
80.47791	110
80.54386	110
80.67577	110
80.80769	110
80.87364	110
81.00555	110
81.07151	110
81.20342	110
81.33533	110
81.66512	110
81.79703	110
81.86298	110
81.9949	110
82.12696	110
82.25922	110
82.39162	110
82.45789	110
82.59053	110
82.85603	110
82.92252	110
83.05558	110
83.12215	110
83.25536	110
83.5219	110
83.6553	110
83.72202	110
83.85551	110
83.92226	110
84.25608	110
84.38963	110
84.4564	110
84.65669	110
84.85692	110
84.99034	110
85.1237	110
85.19036	110
85.32362	110
85.52341	110
85.65645	110
85.72293	110
85.85582	110
85.98862	110
86.32023	110
86.38636	110
86.5185	110
86.5845	110
86.91417	110
87.04555	110
87.17676	110
87.37325	110
87.56918	110
11.86748	20
19.89046	20
12.0019	20
20.03715	20
Check Returns True
28.26848	50
36.21469	50
44.06578	50
11.77759	20
19.98612	20
27.995	20
Check Returns True
36.07156	50
44.14161	50
51.77745	50
Check Returns True
58.10448	80
11.8287	20
19.89213	20
27.82449	20
Check Returns True
35.47313	50
43.61023	50
51.49242	50
Check Returns True
12.07954	20
20.01158	20
Check Returns True
28.00875	40
36.06528	40
43.84533	40
Check Returns True
51.16514	60
59.11706	60
66.42448	60
Check Returns True
73.99301	80
81.89317	80
Check Returns True
89.99537	100
98.33903	100
106.3545	100
Check Returns True
114.4319	120
122.2293	120
Check Returns True
130.2057	140
138.2594	140
146.0466	140
Check Returns True
